mblnr;mjahr;zeile;bwart;matnr;werks;lgort;sobkz;shkzg;bwtar;menge;meins;bustm;ummat;umwrk;umlgo
4900564330;2019;4;261;000000000004000092;E110;2200;;H;;66;KG;MA01;;;
4900564331;2019;1;261;000000000006000001;E110;2100;;H;;1327.419;KG;MA01;;;
4900564332;2019;1;261;000000000004000028;E110;2100;;H;;73.746;KG;MA01;;;
4900564332;2019;2;261;000000000004000145;E110;2100;;H;;147.491;KG;MA01;;;
4900564332;2019;3;261;000000000004000092;E110;2200;;H;;181.238;KG;MA01;;;
4900564332;2019;4;261;000000000004000092;E110;2200;;H;;442.473;KG;MA01;;;
4900564332;2019;5;261;000000000004000092;E110;2200;;H;;39.999;KG;MA01;;;
4900564332;2019;6;261;000000000004000092;E110;2200;;H;;66.3;KG;MA01;;;
4900564332;2019;7;261;000000000004000145;E110;2100;;H;;14.7;KG;MA01;;;
4900564332;2019;8;261;000000000004000028;E110;2100;;H;;7.3;KG;MA01;;;
4900564333;2019;1;261;000000000004000112;E110;2100;;H;;0.023;KG;MA01;;;
4900564334;2019;1;261;000000000004000007;E110;2100;;H;;332.546;KG;MA01;;;
4900564335;2019;1;261;000000000003000377;E110;2300;;H;;40;KG;MA01;;;
4900564335;2019;2;261;000000000004000158;E110;2100;;H;;159.629;KG;MA01;;;
4900564335;2019;3;261;000000000004000003;E110;2100;;H;;0.461;KG;MA01;;;
4900564335;2019;4;261;000000000004000003;E110;2100;;H;;0.424;KG;MA01;;;
4900564335;2019;5;261;000000000003000377;E110;2300;;H;;40;KG;MA01;;;
4900564335;2019;6;261;000000000003000377;E110;2300;;H;;40;KG;MA01;;;
4900564335;2019;7;261;000000000003000377;E110;2300;;H;;40;KG;MA01;;;
4900564335;2019;8;261;000000000003000377;E110;2300;;H;;40;KG;MA01;;;
4900564335;2019;9;261;000000000003000377;E110;2300;;H;;40;KG;MA01;;;
4900564335;2019;10;261;000000000003000377;E110;2300;;H;;40;KG;MA01;;;
4900564335;2019;11;261;000000000003000377;E110;2300;;H;;40;KG;MA01;;;
4900564336;2019;1;261;000000000004000101;E110;2100;;H;;139.759;KG;MA01;;;
4900564336;2019;2;261;000000000004000101;E110;2100;;H;;11.42;KG;MA01;;;
4900564337;2019;1;261;000000000004000106;E110;2100;;H;;42.12;KG;MA01;;;
4900564338;2019;1;261;000000000004000092;E110;2200;;H;;294.982;KG;MA01;;;
4900564338;2019;2;261;000000000004000092;E110;2200;;H;;29;KG;MA01;;;
4900564339;2019;1;261;000000000004000092;E110;2200;;H;;294.982;KG;MA01;;;
4900564339;2019;2;261;000000000004000092;E110;2200;;H;;884.946;KG;MA01;;;
4900564339;2019;3;261;000000000004000092;E110;2200;;H;;147.491;KG;MA01;;;
4900564339;2019;4;261;000000000004000092;E110;2200;;H;;132;KG;MA01;;;
4900564341;2019;1;261;000000000006000001;E110;2100;;H;;2654.837;KG;MA01;;;
4900564343;2019;1;261;000000000004000028;E110;2100;;H;;147.491;KG;MA01;;;
4900564343;2019;2;261;000000000004000145;E110;2100;;H;;294.982;KG;MA01;;;
4900564343;2019;3;261;000000000004000092;E110;2200;;H;;442.473;KG;MA01;;;
4900564343;2019;4;261;000000000004000092;E110;2200;;H;;884.946;KG;MA01;;;
4900564343;2019;5;261;000000000004000092;E110;2200;;H;;132;KG;MA01;;;
4900564343;2019;6;261;000000000004000028;E110;2100;;H;;29.4;KG;MA01;;;
4900564343;2019;7;261;000000000004000145;E110;2100;;H;;14.7;KG;MA01;;;
4900564344;2019;1;261;000000000004000112;E110;2100;;H;;0.045;KG;MA01;;;
4900564345;2019;1;261;000000000004000024;E110;2100;;H;;11.034;KG;MA01;;;
4900564349;2019;1;261;000000000004000165;E110;2100;;H;;10.8;KG;MA01;;;
4900564349;2019;2;261;000000000004000047;E110;2100;;H;;14.5;KG;MA01;;;
4900564349;2019;3;261;000000000004000136;E110;2100;;H;;0.3;KG;MA01;;;
4900564349;2019;4;261;000000000004000047;E110;2100;;H;;4.018;KG;MA01;;;
4900564349;2019;5;261;000000000004000047;E110;2100;;H;;1.4;KG;MA01;;;
4900564349;2019;6;261;000000000004000047;E110;2100;;H;;0.316;KG;MA01;;;
4900564349;2019;7;261;000000000004000047;E110;2100;;H;;2.074;KG;MA01;;;
4900564350;2019;1;261;000000000004000158;E110;2100;;H;;0.162;KG;MA01;;;
4900564350;2019;2;261;000000000004000083;E110;2100;;H;;74.505;KG;MA01;;;
4900564352;2019;1;261;000000000004000020;E110;2100;;H;;15;KG;MA01;;;
4900564352;2019;2;261;000000000004000021;E110;2100;;H;;7.5;KG;MA01;;;
4900564352;2019;3;261;000000000004000083;E110;2100;;H;;180;KG;MA01;;;
4900564352;2019;4;261;000000000004000020;E110;2100;;H;;1.5;KG;MA01;;;
4900564352;2019;5;261;000000000004000021;E110;2100;;H;;0.7;KG;MA01;;;
4900564353;2019;1;261;000000000003000372;E110;2300;;H;;55.5;KG;MA01;;;
4900564353;2019;2;261;000000000003000372;E110;2300;;H;;55.5;KG;MA01;;;
4900564354;2019;1;321;000000000001000044;E110;1300;;H;;4440;KG;MQF7;000000000001000044;E110;1300
4900564354;2019;2;321;000000000001000044;E110;1300;;S;;4440;KG;MQF7;000000000001000044;E110;1300
4900564355;2019;1;261;000000000004000113;E110;2100;;H;;150;KG;MA01;;;
4900564355;2019;2;261;000000000004000113;E110;2100;;H;;15;KG;MA01;;;
4900564356;2019;1;261;000000000004000113;E110;2100;;H;;453.6;KG;MA01;;;
4900564356;2019;2;261;000000000004000113;E110;2100;;H;;453.6;KG;MA01;;;
4900564356;2019;3;261;000000000004000239;E110;2100;;H;;226.8;KG;MA01;;;
4900564356;2019;4;261;000000000004000113;E110;2100;;H;;45.3;KG;MA01;;;
4900564356;2019;5;261;000000000004000113;E110;2100;;H;;45.3;KG;MA01;;;
4900564357;2019;1;261;000000000003000373;E110;2300;;H;;54;KG;MA01;;;
4900564357;2019;2;261;000000000003000373;E110;2300;;H;;54;KG;MA01;;;
4900564358;2019;1;261;000000000004000113;E110;2100;;H;;226.8;KG;MA01;;;
4900564358;2019;2;261;000000000004000113;E110;2100;;H;;226.8;KG;MA01;;;
4900564358;2019;3;261;000000000004000113;E110;2100;;H;;22.6;KG;MA01;;;
4900564358;2019;4;261;000000000004000113;E110;2100;;H;;22.6;KG;MA01;;;
4900564359;2019;1;261;000000000003000374;E110;2300;;H;;18;KG;MA01;;;
4900564360;2019;1;261;000000000004000083;E110;2100;;H;;60;KG;MA01;;;
4900564360;2019;2;261;000000000003000375;E110;2300;;H;;15;KG;MA01;;;
4900564361;2019;1;261;000000000004000083;E110;2100;;H;;7.5;KG;MA01;;;
4900564363;2019;1;261;000000000004000034;E110;2100;;H;;15.462;KG;MA01;;;
4900564363;2019;2;261;000000000004000136;E110;2100;;H;;0.69;KG;MA01;;;
4900564363;2019;3;261;000000000003000385;E110;2300;;H;;32.1;KG;MA01;;;
4900564363;2019;4;261;000000000003000385;E110;2300;;H;;6.9;KG;MA01;;;
4900564364;2019;1;261;000000000004000083;E110;2100;;H;;90;KG;MA01;;;
4900564364;2019;2;261;000000000004000083;E110;2100;;H;;113.4;KG;MA01;;;
4900564364;2019;3;261;000000000004000158;E110;2100;;H;;0.366;KG;MA01;;;
4900564392;2019;1;631;000000000001000018;E110;1860;;H;;3876;KG;MAV4;000000000001000018;E110;
4900564392;2019;2;631;000000000001000018;E110;;W;S;;3876;KG;MAV4;000000000001000018;E110;1860
4900564393;2019;1;631;000000000001000018;E110;1860;;H;;11628;KG;MAV4;000000000001000018;E110;
4900564393;2019;2;631;000000000001000018;E110;;W;S;;11628;KG;MAV4;000000000001000018;E110;1860
4900564395;2019;1;631;000000000001000198;E110;1300;;H;;969;KG;MAV4;000000000001000198;E110;
4900564395;2019;2;631;000000000001000198;E110;;W;S;;969;KG;MAV4;000000000001000198;E110;1300
4900564396;2019;1;631;000000000001000210;E110;1300;;H;;1764;KG;MAV4;000000000001000210;E110;
4900564396;2019;2;631;000000000001000210;E110;;W;S;;1764;KG;MAV4;000000000001000210;E110;1300
4900564397;2019;1;631;000000000001000186;E110;1300;;H;;718;KG;MAV4;000000000001000186;E110;
4900564397;2019;2;631;000000000001000186;E110;;W;S;;718;KG;MAV4;000000000001000186;E110;1300
4900564398;2019;1;631;000000000001000071;E110;1840;;H;;16239.6;KG;MAV4;000000000001000071;E110;
4900564398;2019;2;631;000000000001000071;E110;;W;S;;16239.6;KG;MAV4;000000000001000071;E110;1840
4900564399;2019;1;931;000000000001000063;E110;1300;;H;;3600;KG;MA01;;;
4900564410;2019;1;931;000000000001000003;E110;1300;;H;;2340;KG;MA01;;;
4900564411;2019;1;931;000000000001000051;E110;1300;;H;;143.616;KG;MA01;;;
4900564411;2019;2;931;000000000001000051;E110;1300;;H;;430.848;KG;MA01;;;
4900564412;2019;1;931;000000000001000051;E110;1300;;H;;430.848;KG;MA01;;;
4900564412;2019;2;931;000000000001000051;E110;1300;;H;;430.848;KG;MA01;;;
4900564413;2019;1;631;000000000001000042;E110;1300;;H;;3700;KG;MAV4;000000000001000042;E110;
4900564413;2019;2;631;000000000001000042;E110;;W;S;;3700;KG;MAV4;000000000001000042;E110;1300
4900564414;2019;1;631;000000000001000042;E110;1300;;H;;3700;KG;MAV4;000000000001000042;E110;
4900564414;2019;2;631;000000000001000042;E110;;W;S;;3700;KG;MAV4;000000000001000042;E110;1300
4900564415;2019;1;931;000000000001000063;E110;1300;;H;;2400;KG;MA01;;;
4900564415;2019;2;931;000000000001000063;E110;1300;;H;;1600;KG;MA01;;;
4900564416;2019;1;601;000000000001000064;E110;1300;;H;;1200;KG;MA01;;;
4900564416;2019;2;601;000000000001000064;E110;1300;;H;;2400;KG;MA01;;;
4900564416;2019;3;601;000000000001000064;E110;1300;;H;;1200;KG;MA01;;;
4900564417;2019;1;631;000000000001000188;E110;1300;;H;;3700;KG;MAV4;000000000001000188;E110;
4900564417;2019;2;631;000000000001000188;E110;;W;S;;3700;KG;MAV4;000000000001000188;E110;1300
4900564419;2019;1;631;000000000001000188;E110;1300;;H;;3700;KG;MAV4;000000000001000188;E110;
4900564419;2019;2;631;000000000001000188;E110;;W;S;;3700;KG;MAV4;000000000001000188;E110;1300
4900564420;2019;1;631;000000000001000188;E110;1300;;H;;3700;KG;MAV4;000000000001000188;E110;
4900564420;2019;2;631;000000000001000188;E110;;W;S;;3700;KG;MAV4;000000000001000188;E110;1300
4900564431;2019;1;631;000000000001000186;E110;1300;;H;;718;KG;MAV4;000000000001000186;E110;
4900564431;2019;2;631;000000000001000186;E110;;W;S;;718;KG;MAV4;000000000001000186;E110;1300
4900564454;2019;1;261;000000000004000118;E110;1210;;H;;630;KG;MA01;;;
4900564454;2019;2;261;000000000004000188;E110;1100;;H;;1;KG;MA01;;;
4900564454;2019;3;261;000000000004300010;E110;1100;;H;;20050;KG;MA01;;;
4900564454;2019;4;261;000000000003000014;E110;1300;;H;;19740;KG;MA01;;;
4900564456;2019;1;261;000000000003000002;E110;1450;;H;;4680;KG;MA01;;;
4900564459;2019;1;261;000000000003000009;E110;1550;;H;;14800;KG;MA01;;;
4900564459;2019;2;261;000000000005000000;E110;1100;;H;;80;EA;MA01;;;
4900564462;2019;1;261;000000000003000009;E110;1550;;H;;3700;KG;MA01;;;
4900564464;2019;1;261;000000000003000009;E110;1550;;H;;3700;KG;MA01;;;
4900564465;2019;1;261;000000000003000009;E110;1550;;H;;7400;KG;MA01;;;
4900564466;2019;1;261;000000000003000008;E110;1440;;H;;4440;KG;MA01;;;
4900564467;2019;1;261;000000000004000118;E110;1210;;H;;8750;KG;MA01;;;
4900564468;2019;1;261;000000000004000189;E110;1450;;H;;718;KG;MA01;;;
4900564469;2019;1;261;000000000003000009;E110;1550;;H;;14800;KG;MA01;;;
4900564471;2019;1;261;000000000003000012;E110;1480;;H;;4000;KG;MA01;;;
4900564473;2019;1;261;000000000004000130;E110;1240;;H;;969;KG;MA01;;;
4900564480;2019;1;261;000000000004000118;E110;1210;;H;;1855;KG;MA01;;;
4900564480;2019;2;261;000000000004000077;E110;1100;;H;;2897.4;KG;MA01;;;
4900564480;2019;3;261;000000000004000077;E110;1100;;H;;907.2;KG;MA01;;;
4900564480;2019;4;261;000000000004000077;E110;1100;;H;;539.4;KG;MA01;;;
4900564480;2019;5;261;000000000003000004;E110;1430;;H;;2679;KG;MA01;;;
4900564503;2019;1;261;000000000003000377;E110;2300;;H;;80;KG;MA01;;;
4900564506;2019;1;321;000000000004000189;E110;1100;;H;;1200;KG;MQF7;000000000004000189;E110;1100
4900564506;2019;2;321;000000000004000189;E110;1100;;S;;1200;KG;MQF7;000000000004000189;E110;1100
4900564519;2019;1;261;000000000006000001;E110;1100;;H;;7974;KG;MA01;;;
4900564519;2019;2;261;000000000004000167;E110;1100;;H;;77;KG;MA01;;;
4900564519;2019;3;261;000000000004000049;E110;1100;;H;;24;KG;MA01;;;
4900564519;2019;4;261;000000000004000152;E110;1100;;H;;6.63;KG;MA01;;;
4900564519;2019;5;261;000000000004000153;E110;1100;;H;;16.38;KG;MA01;;;
4900564519;2019;6;261;000000000004000154;E110;1100;;H;;6.642;KG;MA01;;;
4900564519;2019;7;261;000000000004000154;E110;1100;;H;;9.348;KG;MA01;;;
4900564519;2019;8;261;000000000003000006;E110;1510;;H;;1192.4;KG;MA01;;;
4900564520;2019;1;632;000000000001000018;E110;1860;;S;;15988.5;KG;MAV4;000000000001000018;E110;
4900564520;2019;2;632;000000000001000018;E110;;W;H;;15988.5;KG;MAV4;000000000001000018;E110;1860
4900564521;2019;1;631;000000000001000018;E110;1860;;H;;15504;KG;MAV4;000000000001000018;E110;
4900564521;2019;2;631;000000000001000018;E110;;W;S;;15504;KG;MAV4;000000000001000018;E110;1860
4900564522;2019;1;311;000000000004000130;E110;1260;;H;;13332;KG;MA07;000000000004000130;E110;1260
4900564522;2019;2;311;000000000004000130;E110;1260;;S;;13332;KG;MA07;000000000004000130;E110;1260
4900564523;2019;1;261;000000000004000130;E110;1260;;H;;13332;KG;MA01;;;
4900564523;2019;2;261;000000000004000191;E110;1200;;H;;31096;KG;MA01;;;
4900564523;2019;3;261;000000000003000009;E110;1550;;H;;8728;KG;MA01;;;
4900564524;2019;1;261;000000000004300003;E110;1100;;H;;20790;KG;MA01;;;
4900564524;2019;2;261;000000000004000118;E110;1210;;H;;2888;KG;MA01;;;
4900564524;2019;3;261;000000000003000010;E110;1410;;H;;49241.991;KG;MA01;;;
4900564525;2019;1;261;000000000006000001;E110;1100;;H;;7317;KG;MA01;;;
4900564525;2019;2;261;000000000004000167;E110;1100;;H;;976.4;KG;MA01;;;
4900564525;2019;3;261;000000000004000151;E110;1100;;H;;2.5;KG;MA01;;;
4900564525;2019;4;261;000000000003000012;E110;1470;;H;;2854.251;KG;MA01;;;
4900564534;2019;1;321;000000000004000191;E110;1200;;H;;20350;KG;MQF7;000000000004000191;E110;1200
4900564534;2019;2;321;000000000004000191;E110;1200;;S;;20350;KG;MQF7;000000000004000191;E110;1200
4900564535;2019;1;321;000000000004000130;E110;1260;;H;;20420;KG;MQF7;000000000004000130;E110;1260
4900564535;2019;2;321;000000000004000130;E110;1260;;S;;20420;KG;MQF7;000000000004000130;E110;1260
